created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2022-11-30T06:59:15+00:00,10088,1422,3461,158,,,,,
2022-11-30T06:59:22+00:00,10089,1404,3443,159,,,,,
2022-11-30T06:59:28+00:00,10090,1430,3378,158,,,,,
2022-11-30T06:59:35+00:00,10091,1418,3454,155,,,,,
2022-11-30T06:59:41+00:00,10092,1427,3458,158,,,,,
2022-11-30T06:59:48+00:00,10093,1406,3441,159,,,,,
2022-11-30T06:59:54+00:00,10094,1428,3467,158,,,,,
2022-11-30T07:00:01+00:00,10095,1398,3434,159,,,,,
2022-11-30T07:00:07+00:00,10096,1403,3459,158,,,,,
2022-11-30T07:00:14+00:00,10097,1436,3361,156,,,,,
2022-11-30T07:00:20+00:00,10098,1419,3442,157,,,,,
2022-11-30T07:00:27+00:00,10099,1434,3364,159,,,,,
2022-11-30T07:00:33+00:00,10100,1420,3458,159,,,,,
2022-11-30T07:00:40+00:00,10101,1445,3365,156,,,,,
2022-11-30T07:00:46+00:00,10102,1402,3445,156,,,,,
2022-11-30T07:00:53+00:00,10103,1422,3441,156,,,,,
2022-11-30T07:00:59+00:00,10104,1440,3362,158,,,,,
2022-11-30T07:01:06+00:00,10105,1406,3454,157,,,,,
2022-11-30T07:01:12+00:00,10106,1432,3440,159,,,,,
2022-11-30T07:01:19+00:00,10107,1439,3432,159,,,,,
2022-11-30T07:01:32+00:00,10108,1443,3360,157,,,,,
2022-11-30T07:01:38+00:00,10109,1418,3429,159,,,,,
2022-11-30T07:01:45+00:00,10110,1432,431,152,,,,,
2022-11-30T07:01:51+00:00,10111,1415,428,164,,,,,
2022-11-30T07:02:04+00:00,10112,1410,432,164,,,,,
2022-11-30T07:02:17+00:00,10113,1403,434,165,,,,,
2022-11-30T07:02:30+00:00,10114,1419,424,163,,,,,
2022-11-30T07:02:36+00:00,10115,1417,428,162,,,,,
2022-11-30T07:02:43+00:00,10116,1389,434,164,,,,,
2022-11-30T07:02:49+00:00,10117,1426,432,163,,,,,
2022-11-30T07:02:55+00:00,10118,1402,436,165,,,,,
2022-11-30T07:03:02+00:00,10119,1402,436,164,,,,,
2022-11-30T07:03:08+00:00,10120,1416,432,164,,,,,
2022-11-30T07:03:15+00:00,10121,1427,431,163,,,,,
2022-11-30T07:03:21+00:00,10122,1457,430,164,,,,,
2022-11-30T07:03:28+00:00,10123,1430,431,163,,,,,
2022-11-30T07:03:34+00:00,10124,1430,432,163,,,,,
2022-11-30T07:03:41+00:00,10125,1447,432,164,,,,,
2022-11-30T07:03:48+00:00,10126,1422,431,163,,,,,
2022-11-30T07:03:54+00:00,10127,1422,433,163,,,,,
2022-11-30T07:04:01+00:00,10128,1424,433,163,,,,,
2022-11-30T07:04:07+00:00,10129,1424,433,164,,,,,
2022-11-30T07:04:14+00:00,10130,1422,433,164,,,,,
2022-11-30T07:04:20+00:00,10131,1412,432,164,,,,,
2022-11-30T07:04:27+00:00,10132,1451,431,164,,,,,
2022-11-30T07:04:33+00:00,10133,1409,436,165,,,,,
2022-11-30T07:04:40+00:00,10134,1441,436,164,,,,,
2022-11-30T07:04:46+00:00,10135,1431,434,162,,,,,
2022-11-30T07:04:53+00:00,10136,1416,432,164,,,,,
2022-11-30T07:04:59+00:00,10137,1415,434,164,,,,,
2022-11-30T07:05:06+00:00,10138,1626,436,170,,,,,
2022-11-30T07:05:12+00:00,10139,1433,436,165,,,,,
2022-11-30T07:05:19+00:00,10140,1450,437,164,,,,,
2022-11-30T07:05:25+00:00,10141,1470,432,162,,,,,
2022-11-30T07:05:32+00:00,10142,1499,432,164,,,,,
2022-11-30T07:05:39+00:00,10143,1458,434,164,,,,,
2022-11-30T07:05:45+00:00,10144,1502,436,163,,,,,
2022-11-30T07:05:51+00:00,10145,1412,436,164,,,,,
2022-11-30T07:05:58+00:00,10146,1440,427,164,,,,,
2022-11-30T07:06:04+00:00,10147,1435,432,165,,,,,
2022-11-30T07:06:11+00:00,10148,1432,433,164,,,,,
2022-11-30T07:06:17+00:00,10149,1443,431,163,,,,,
2022-11-30T07:06:24+00:00,10150,1436,435,162,,,,,
2022-11-30T07:06:30+00:00,10151,1432,437,164,,,,,
2022-11-30T07:06:37+00:00,10152,1412,428,166,,,,,
2022-11-30T07:06:43+00:00,10153,1403,435,165,,,,,
2022-11-30T07:06:49+00:00,10154,1417,430,165,,,,,
2022-11-30T07:06:56+00:00,10155,1403,435,165,,,,,
2022-11-30T07:07:02+00:00,10156,1428,436,163,,,,,
2022-11-30T07:07:09+00:00,10157,1422,437,164,,,,,
2022-11-30T07:07:15+00:00,10158,1405,438,166,,,,,
2022-11-30T07:07:21+00:00,10159,1391,435,164,,,,,
2022-11-30T07:07:28+00:00,10160,1424,433,162,,,,,
2022-11-30T07:07:35+00:00,10161,1409,432,166,,,,,
2022-11-30T07:07:41+00:00,10162,1409,433,164,,,,,
2022-11-30T07:07:48+00:00,10163,1411,436,163,,,,,
2022-11-30T07:07:54+00:00,10164,1393,431,164,,,,,
2022-11-30T07:08:00+00:00,10165,1451,433,163,,,,,
2022-11-30T07:08:07+00:00,10166,1400,433,163,,,,,
2022-11-30T07:08:14+00:00,10167,1407,436,164,,,,,
2022-11-30T07:08:20+00:00,10168,1430,430,163,,,,,
2022-11-30T07:08:27+00:00,10169,1409,433,165,,,,,
2022-11-30T07:08:33+00:00,10170,1429,432,163,,,,,
2022-11-30T07:08:40+00:00,10171,1402,437,164,,,,,
2022-11-30T07:08:46+00:00,10172,1430,434,163,,,,,
2022-11-30T07:08:53+00:00,10173,1416,428,165,,,,,
2022-11-30T07:08:59+00:00,10174,1401,431,164,,,,,
2022-11-30T07:09:06+00:00,10175,1443,432,165,,,,,
2022-11-30T07:09:12+00:00,10176,1434,436,163,,,,,
2022-11-30T07:09:19+00:00,10177,1382,430,164,,,,,
2022-11-30T07:09:25+00:00,10178,1424,432,162,,,,,
2022-11-30T07:09:32+00:00,10179,1393,432,165,,,,,
2022-11-30T07:09:38+00:00,10180,1401,431,166,,,,,
2022-11-30T07:09:44+00:00,10181,1407,433,164,,,,,
2022-11-30T07:09:51+00:00,10182,1428,436,165,,,,,
2022-11-30T07:09:57+00:00,10183,1428,436,164,,,,,
2022-11-30T07:10:04+00:00,10184,1407,437,165,,,,,
2022-11-30T07:10:10+00:00,10185,1424,435,163,,,,,
2022-11-30T07:10:17+00:00,10186,1435,430,162,,,,,
2022-11-30T07:10:23+00:00,10187,1432,433,162,,,,,
2022-11-30T07:10:29+00:00,10188,1426,434,164,,,,,
2022-11-30T07:10:36+00:00,10189,1428,432,163,,,,,
2022-11-30T07:10:42+00:00,10190,1412,433,164,,,,,
2022-11-30T07:10:49+00:00,10191,1411,433,164,,,,,
2022-11-30T07:10:56+00:00,10192,1440,432,162,,,,,
2022-11-30T07:11:02+00:00,10193,1450,431,164,,,,,
2022-11-30T07:11:09+00:00,10194,1419,437,166,,,,,
2022-11-30T07:11:15+00:00,10195,1436,431,162,,,,,
2022-11-30T07:11:22+00:00,10196,1443,431,165,,,,,
2022-11-30T07:11:28+00:00,10197,1407,434,165,,,,,
2022-11-30T07:11:41+00:00,10198,1413,431,164,,,,,
2022-11-30T07:11:48+00:00,10199,1394,431,165,,,,,
2022-11-30T07:11:54+00:00,10200,1400,439,166,,,,,
2022-11-30T07:12:01+00:00,10201,1439,431,164,,,,,
2022-11-30T07:12:14+00:00,10202,1389,432,166,,,,,
2022-11-30T07:12:20+00:00,10203,1425,437,163,,,,,
2022-11-30T07:12:27+00:00,10204,1452,432,165,,,,,
2022-11-30T07:12:33+00:00,10205,1412,433,166,,,,,
2022-11-30T07:12:40+00:00,10206,1441,431,163,,,,,
2022-11-30T07:12:47+00:00,10207,1379,431,164,,,,,
2022-11-30T07:12:53+00:00,10208,1408,433,164,,,,,
2022-11-30T07:13:00+00:00,10209,1410,431,164,,,,,
2022-11-30T07:13:06+00:00,10210,1382,433,165,,,,,
2022-11-30T07:13:13+00:00,10211,1422,430,163,,,,,
2022-11-30T07:13:26+00:00,10212,1409,433,164,,,,,
2022-11-30T07:13:32+00:00,10213,1441,432,164,,,,,
2022-11-30T07:13:39+00:00,10214,1392,433,165,,,,,
2022-11-30T07:13:45+00:00,10215,1390,434,165,,,,,
2022-11-30T07:13:58+00:00,10216,1420,431,164,,,,,
2022-11-30T07:14:04+00:00,10217,1407,434,164,,,,,
2022-11-30T07:14:11+00:00,10218,1444,430,163,,,,,
2022-11-30T07:14:17+00:00,10219,1393,433,164,,,,,
2022-11-30T07:14:23+00:00,10220,1429,432,161,,,,,
2022-11-30T07:14:30+00:00,10221,1426,431,162,,,,,
2022-11-30T07:14:36+00:00,10222,1423,433,163,,,,,
2022-11-30T07:14:43+00:00,10223,1452,435,163,,,,,
2022-11-30T07:14:50+00:00,10224,1422,434,163,,,,,
2022-11-30T07:14:56+00:00,10225,1403,433,164,,,,,
2022-11-30T07:15:03+00:00,10226,1429,434,164,,,,,
2022-11-30T07:15:09+00:00,10227,1400,434,165,,,,,
2022-11-30T07:15:16+00:00,10228,1399,434,165,,,,,
2022-11-30T07:15:29+00:00,10229,1407,427,165,,,,,
2022-11-30T07:15:35+00:00,10230,1413,426,165,,,,,
2022-11-30T07:15:42+00:00,10231,1426,425,165,,,,,
2022-11-30T07:15:48+00:00,10232,1327,430,165,,,,,
2022-11-30T07:15:55+00:00,10233,1324,427,165,,,,,
2022-11-30T07:16:02+00:00,10234,1324,426,165,,,,,
2022-11-30T07:16:08+00:00,10235,1322,431,164,,,,,
2022-11-30T07:16:14+00:00,10236,1355,426,161,,,,,
2022-11-30T07:16:21+00:00,10237,1319,430,164,,,,,
2022-11-30T07:16:27+00:00,10238,1354,431,162,,,,,
2022-11-30T07:16:34+00:00,10239,1340,433,164,,,,,
2022-11-30T07:16:40+00:00,10240,1321,430,164,,,,,
2022-11-30T07:16:47+00:00,10241,1321,430,164,,,,,
2022-11-30T07:16:53+00:00,10242,1326,430,164,,,,,
2022-11-30T07:17:00+00:00,10243,1332,430,163,,,,,
2022-11-30T07:17:06+00:00,10244,1345,427,163,,,,,
2022-11-30T07:17:13+00:00,10245,1359,425,162,,,,,
2022-11-30T07:17:19+00:00,10246,1354,426,162,,,,,
2022-11-30T07:17:25+00:00,10247,1328,432,164,,,,,
2022-11-30T07:17:32+00:00,10248,1341,431,163,,,,,
2022-11-30T07:17:39+00:00,10249,1362,432,162,,,,,
2022-11-30T07:17:45+00:00,10250,1355,431,162,,,,,
2022-11-30T07:17:52+00:00,10251,1355,430,162,,,,,
2022-11-30T07:17:58+00:00,10252,1333,427,164,,,,,
2022-11-30T07:18:05+00:00,10253,1325,433,164,,,,,
2022-11-30T07:18:11+00:00,10254,1353,427,163,,,,,
2022-11-30T07:18:18+00:00,10255,1315,428,164,,,,,
2022-11-30T07:18:24+00:00,10256,1354,431,163,,,,,
2022-11-30T07:18:31+00:00,10257,1338,426,164,,,,,
2022-11-30T07:18:38+00:00,10258,1317,428,165,,,,,
2022-11-30T07:18:44+00:00,10259,1358,430,162,,,,,
2022-11-30T07:18:51+00:00,10260,1325,425,165,,,,,
2022-11-30T07:18:57+00:00,10261,1339,430,164,,,,,
2022-11-30T07:19:04+00:00,10262,1348,433,161,,,,,
2022-11-30T07:19:10+00:00,10263,1339,431,164,,,,,
2022-11-30T07:19:17+00:00,10264,1314,427,164,,,,,
2022-11-30T07:19:23+00:00,10265,1316,432,164,,,,,
2022-11-30T07:19:30+00:00,10266,1316,431,164,,,,,
2022-11-30T07:19:36+00:00,10267,1340,433,163,,,,,
2022-11-30T07:19:43+00:00,10268,1353,432,160,,,,,
2022-11-30T07:19:49+00:00,10269,1349,426,163,,,,,
2022-11-30T07:20:02+00:00,10270,1346,428,161,,,,,
2022-11-30T07:20:09+00:00,10271,1333,428,164,,,,,
2022-11-30T07:20:15+00:00,10272,1328,425,164,,,,,
