timestamp,entry_id,temperature,rh
2023-08-03T01:09:10Z,30122,24,60
2023-08-03T01:14:10Z,30123,24,60
2023-08-03T01:19:10Z,30124,24,60
2023-08-03T01:24:10Z,30125,24,60
2023-08-03T01:29:10Z,30126,24,60
2023-08-03T01:34:10Z,30127,24,60
2023-08-03T01:39:10Z,30128,24,60
2023-08-03T01:44:10Z,30129,24,60
2023-08-03T01:49:10Z,30130,24,60
2023-08-03T01:54:10Z,30131,24,60
2023-08-03T01:59:10Z,30132,23,60
2023-08-03T02:04:10Z,30133,23,60
2023-08-03T02:09:10Z,30134,23,60
2023-08-03T02:14:10Z,30135,23,60
2023-08-03T02:19:10Z,30136,23,60
2023-08-03T02:24:10Z,30137,23,60
2023-08-03T02:29:10Z,30138,23,60
2023-08-03T02:34:10Z,30139,23,60
2023-08-03T02:39:10Z,30140,23,60
2023-08-03T02:44:10Z,30141,23,60
2023-08-03T02:49:10Z,30142,23,60
2023-08-03T02:54:10Z,30143,23,60
2023-08-03T02:59:10Z,30144,23,60
2023-08-03T03:04:10Z,30145,23,60
2023-08-03T03:09:10Z,30146,23,60
2023-08-03T03:14:10Z,30147,23,60
2023-08-03T03:19:10Z,30148,23,60
2023-08-03T03:22:58Z,30149,23,60
2023-08-03T03:27:58Z,30150,23,60
2023-08-03T03:32:58Z,30151,23,60
2023-08-03T03:37:58Z,30152,23,60
2023-08-03T03:42:58Z,30153,23,60
2023-08-03T03:47:58Z,30154,23,60
2023-08-03T03:52:58Z,30155,23,60
2023-08-03T03:57:58Z,30156,23,60
2023-08-03T04:02:58Z,30157,23,60
2023-08-03T04:07:58Z,30158,23,60
2023-08-03T04:12:58Z,30159,23,60
2023-08-03T04:17:58Z,30160,23,60
2023-08-03T04:22:58Z,30161,23,60
2023-08-03T04:27:58Z,30162,23,60
2023-08-03T04:32:58Z,30163,23,60
