timestamp,entry_id,temperature,rh,awake_time
2023-10-08T14:33:49Z,7323,16,79,43.0
2023-10-08T15:33:20Z,7335,17,77,43.0
2023-10-08T16:32:54Z,7347,17,78,43.0
2023-10-08T22:31:12Z,7419,15,81,88.0
2023-10-09T04:29:36Z,7491,15,82,7.0
2023-10-09T10:27:57Z,7563,15,83,9.0
2023-10-09T11:27:30Z,7575,15,82,7.0
2023-10-09T17:25:54Z,7647,15,82,76.0
2023-10-09T23:24:13Z,7719,15,82,13.0
2023-10-10T05:22:33Z,7791,15,82,9.0
2023-10-10T06:22:03Z,7803,15,83,7.0
2023-10-10T07:21:32Z,7815,15,83,43.0
2023-10-10T08:21:01Z,7827,15,82,43.0
2023-10-10T09:20:32Z,7839,15,83,43.0
2023-10-10T10:20:00Z,7851,15,82,55.0
2023-10-10T11:19:30Z,7863,15,83,43.0
2023-10-10T12:19:00Z,7875,15,83,43.0
2023-10-10T13:18:29Z,7887,16,83,47.0
2023-10-10T14:17:59Z,7899,16,83,43.0
2023-10-10T15:17:33Z,7911,16,83,43.0
2023-10-10T21:15:56Z,7983,16,84,76.0
2023-10-11T03:14:16Z,8055,15,82,13.0
2023-10-11T15:11:32Z,8127,15,78,66.0
2023-10-11T16:11:00Z,8139,15,77,9.0
2023-10-11T17:10:29Z,8151,15,77,43.0
2023-10-11T23:08:51Z,8223,14,79,43.0
2023-10-12T05:07:13Z,8295,13,81,8.0
2023-10-12T06:06:41Z,8307,12,81,7.0
2023-10-12T07:06:09Z,8319,12,81,47.0
2023-10-12T08:05:38Z,8331,12,81,43.0
2023-10-12T09:05:06Z,8343,12,81,43.0
2023-10-12T10:04:36Z,8355,12,82,43.0
2023-10-12T11:04:10Z,8367,13,81,43.0
2023-10-12T17:02:31Z,8439,14,78,85.0
2023-10-12T23:00:54Z,8511,13,77,7.0
2023-10-13T04:59:14Z,8583,13,77,8.0
2023-10-13T10:57:35Z,8655,12,78,8.0
2023-10-13T11:57:04Z,8667,13,78,7.0
2023-10-13T12:56:33Z,8679,13,77,52.0
2023-10-13T13:56:07Z,8691,13,76,47.0
2023-10-13T19:54:29Z,8763,13,73,80.0
2023-10-14T01:52:50Z,8835,12,75,8.0
2023-10-14T07:51:13Z,8907,11,75,7.0
2023-10-14T08:50:42Z,8919,11,75,8.0
2023-10-14T09:50:11Z,8931,11,75,51.0
2023-10-14T10:49:39Z,8943,11,74,52.0
2023-10-14T11:49:07Z,8955,11,74,43.0
2023-10-14T12:48:37Z,8967,12,73,43.0
2023-10-14T13:48:07Z,8979,12,72,43.0
2023-10-14T14:47:37Z,8991,12,71,43.0
2023-10-14T15:47:06Z,9003,12,71,51.0
2023-10-14T16:46:35Z,9015,12,70,52.0
2023-10-14T17:46:03Z,9027,12,70,51.0
2023-10-14T23:44:28Z,9099,14,68,43.0
2023-10-15T05:42:53Z,9171,15,65,7.0
2023-10-15T06:42:21Z,9183,15,64,8.0
2023-10-15T07:41:51Z,9195,15,64,43.0
2023-10-15T08:41:21Z,9207,15,63,43.0
2023-10-15T09:40:51Z,9219,16,64,43.0
2023-10-15T10:40:21Z,9231,17,64,43.0
2023-10-15T11:39:49Z,9243,17,64,43.0
2023-10-15T12:39:19Z,9255,16,64,43.0
2023-10-15T13:38:52Z,9267,16,65,43.0
2023-10-16T13:32:48Z,9339,12,73,27.0
2023-10-16T14:32:18Z,9351,12,73,7.0
2023-10-16T15:31:46Z,9363,12,73,43.0
2023-10-16T16:31:16Z,9375,12,72,44.0
2023-10-16T17:30:45Z,9387,12,72,43.0
2023-10-16T23:29:11Z,9459,11,74,43.0
2023-10-17T05:27:35Z,9531,10,75,13.0
2023-10-17T11:25:53Z,9603,10,76,15.0
2023-10-17T12:25:22Z,9615,11,75,7.0
2023-10-17T13:24:52Z,9627,11,75,49.0
2023-10-17T14:24:23Z,9639,11,75,43.0
2023-10-17T15:23:51Z,9651,11,75,51.0
2023-10-17T16:23:22Z,9663,11,75,43.0
2023-10-17T17:22:52Z,9675,11,75,47.0
2023-10-17T23:21:14Z,9747,11,76,47.0
2023-10-18T05:19:37Z,9819,11,77,8.0
2023-10-18T06:19:05Z,9831,11,77,9.0
2023-10-18T07:18:39Z,9843,11,77,52.0
2023-10-18T13:17:00Z,9915,12,77,85.0
2023-10-18T14:16:28Z,9927,12,77,8.0
2023-10-18T15:16:01Z,9939,12,76,47.0
2023-10-18T21:14:23Z,10011,12,76,76.0
2023-10-19T03:12:43Z,10083,12,77,8.0
2023-10-19T09:11:06Z,10155,12,79,7.0
2023-10-19T10:10:34Z,10167,12,80,8.0
2023-10-19T11:10:03Z,10179,12,80,43.0
2023-10-19T12:09:32Z,10191,12,80,43.0
2023-10-19T13:09:01Z,10203,12,80,43.0
2023-10-19T14:08:30Z,10215,12,80,43.0
2023-10-19T15:07:59Z,10227,12,80,47.0
2023-10-19T16:07:28Z,10239,12,81,43.0
2023-10-19T17:06:56Z,10251,12,82,51.0
2023-10-19T23:05:25Z,10323,14,79,43.0
2023-10-20T05:03:47Z,10395,13,80,13.0
2023-10-20T06:03:17Z,10407,13,80,9.0
2023-10-20T12:01:36Z,10479,12,80,77.0
2023-10-20T13:01:05Z,10491,12,80,7.0
2023-10-20T14:00:34Z,10503,12,80,43.0
