2023-02-08T19:05:00Z,16,57,08/02/2023 19:05,
2023-02-08T19:10:00Z,17,58,08/02/2023 19:10,
2023-02-08T19:15:00Z,17,61,08/02/2023 19:15,
2023-02-08T19:20:00Z,17,62,08/02/2023 19:20,
2023-02-08T19:25:00Z,17,64,08/02/2023 19:25,
2023-02-08T19:30:00Z,18,66,08/02/2023 19:30,
2023-02-08T19:35:00Z,18,67,08/02/2023 19:35,
2023-02-08T19:40:00Z,18,68,08/02/2023 19:40,
2023-02-08T19:45:00Z,18,68,08/02/2023 19:45,
2023-02-08T19:50:00Z,18,68,08/02/2023 19:50,
2023-02-08T19:55:00Z,19,69,08/02/2023 19:55,
2023-02-08T20:00:00Z,19,69,08/02/2023 20:00,
2023-02-08T20:05:00Z,19,70,08/02/2023 20:05,
2023-02-08T20:10:00Z,19,70,08/02/2023 20:10,
2023-02-08T20:15:00Z,19,71,08/02/2023 20:15,
2023-02-08T20:20:00Z,19,73,08/02/2023 20:20,
2023-02-08T20:25:00Z,19,73,08/02/2023 20:25,
2023-02-08T20:30:00Z,19,73,08/02/2023 20:30,
2023-02-08T20:35:00Z,19,73,08/02/2023 20:35,
2023-02-08T20:40:00Z,19,74,08/02/2023 20:40,
2023-02-08T20:45:00Z,19,74,08/02/2023 20:45,
2023-02-08T20:50:00Z,19,75,08/02/2023 20:50,
2023-02-08T20:55:00Z,20,75,08/02/2023 20:55,
2023-02-08T21:00:00Z,20,75,08/02/2023 21:00,
2023-02-08T21:05:00Z,20,76,08/02/2023 21:05,
2023-02-08T21:10:00Z,20,74,08/02/2023 21:10,
2023-02-08T21:15:00Z,19,75,08/02/2023 21:15,
2023-02-08T21:20:00Z,19,73,08/02/2023 21:20,
2023-02-08T21:25:00Z,18,72,08/02/2023 21:25,
2023-02-08T21:30:00Z,18,72,08/02/2023 21:30,
2023-02-08T21:35:00Z,18,72,08/02/2023 21:35,
2023-02-08T21:40:00Z,18,72,08/02/2023 21:40,
2023-02-08T21:45:00Z,17,71,08/02/2023 21:45,
2023-02-08T21:50:00Z,17,71,08/02/2023 21:50,
2023-02-08T21:55:00Z,17,71,08/02/2023 21:55,
2023-02-08T22:00:00Z,17,70,08/02/2023 22:00,
2023-02-08T22:05:00Z,17,70,08/02/2023 22:05,
2023-02-08T22:10:00Z,17,70,08/02/2023 22:10,
2023-02-08T22:15:00Z,17,70,08/02/2023 22:15,
2023-02-08T22:20:00Z,17,69,08/02/2023 22:20,
2023-02-08T22:25:00Z,17,69,08/02/2023 22:25,
2023-02-08T22:30:00Z,17,69,08/02/2023 22:30,
2023-02-08T22:35:00Z,16,68,08/02/2023 22:35,
2023-02-08T22:40:00Z,16,68,08/02/2023 22:40,
2023-02-08T22:45:00Z,16,67,08/02/2023 22:45,
2023-02-08T22:50:00Z,16,67,08/02/2023 22:50,
2023-02-08T22:55:00Z,16,67,08/02/2023 22:55,
2023-02-08T23:00:00Z,16,67,08/02/2023 23:00,
