timestamp,temperature,rh,original-timestamp,location
2022-12-25T15:42:00Z,16,55,25/12/2022 15:42,
2022-12-25T15:47:00Z,16,55,25/12/2022 15:47,
2022-12-25T15:52:00Z,15,55,25/12/2022 15:52,
2022-12-25T15:57:00Z,15,55,25/12/2022 15:57,
2022-12-25T16:02:00Z,15,55,25/12/2022 16:02,
2022-12-25T16:07:00Z,15,55,25/12/2022 16:07,
2022-12-25T16:12:00Z,15,55,25/12/2022 16:12,
2022-12-25T16:17:00Z,15,55,25/12/2022 16:17,
2022-12-25T16:22:00Z,15,55,25/12/2022 16:22,
2022-12-25T16:27:00Z,15,55,25/12/2022 16:27,
2022-12-25T16:32:00Z,15,55,25/12/2022 16:32,
2022-12-25T16:37:00Z,15,55,25/12/2022 16:37,
2022-12-25T16:42:00Z,15,55,25/12/2022 16:42,
2022-12-25T16:47:00Z,15,55,25/12/2022 16:47,
2022-12-25T16:52:00Z,15,56,25/12/2022 16:52,
2022-12-25T16:57:00Z,15,56,25/12/2022 16:57,
2022-12-25T17:02:00Z,15,56,25/12/2022 17:02,
2022-12-25T17:07:00Z,15,56,25/12/2022 17:07,
2022-12-25T17:12:00Z,15,56,25/12/2022 17:12,
2022-12-25T17:17:00Z,15,56,25/12/2022 17:17,
2022-12-25T17:22:00Z,15,56,25/12/2022 17:22,
2022-12-25T17:27:00Z,15,56,25/12/2022 17:27,
2022-12-25T17:32:00Z,15,56,25/12/2022 17:32,
2022-12-25T17:37:00Z,14,56,25/12/2022 17:37,
2022-12-25T17:42:00Z,14,56,25/12/2022 17:42,
2022-12-25T17:47:00Z,14,56,25/12/2022 17:47,
2022-12-25T17:52:00Z,14,56,25/12/2022 17:52,
2022-12-25T17:57:00Z,14,56,25/12/2022 17:57,
2022-12-25T18:02:00Z,14,56,25/12/2022 18:02,
2022-12-25T18:07:00Z,14,56,25/12/2022 18:07,
2022-12-25T18:12:00Z,14,56,25/12/2022 18:12,
2022-12-25T18:17:00Z,14,56,25/12/2022 18:17,
