timestamp,entry_id,temperature,rh,voltage2023-04-06T09:26:54Z,1,,,1
2023-04-06T23:00:14Z,154,13,67,
2023-04-06T23:05:14Z,155,12,67,
2023-04-06T23:10:13Z,156,12,67,
2023-04-06T23:15:12Z,157,12,67,
2023-04-06T23:25:11Z,158,12,67,
2023-04-06T23:30:10Z,159,12,67,
2023-04-06T23:40:11Z,160,12,67,
2023-04-06T23:50:07Z,161,12,67,
2023-04-06T23:55:06Z,162,12,67,
2023-04-07T00:00:06Z,163,12,67,
2023-04-07T00:05:05Z,164,12,67,
2023-04-07T00:10:04Z,165,12,67,
2023-04-07T00:20:03Z,166,12,67,
2023-04-07T00:30:01Z,167,12,67,
2023-04-07T00:35:01Z,168,12,67,
2023-04-07T00:40:00Z,169,12,67,
2023-04-07T00:44:59Z,170,12,67,
2023-04-07T00:49:58Z,171,12,67,
2023-04-07T00:54:57Z,172,12,67,
2023-04-07T01:00:01Z,173,12,67,
2023-04-07T01:04:56Z,174,12,67,
2023-04-07T01:09:56Z,175,12,67,
2023-04-07T01:14:55Z,176,12,67,
2023-04-07T01:19:54Z,177,12,67,
2023-04-07T01:24:54Z,178,12,67,
2023-04-07T01:29:52Z,179,12,66,
2023-04-07T01:34:52Z,180,12,67,
2023-04-07T01:39:51Z,181,12,66,
2023-04-07T01:44:50Z,182,12,66,
2023-04-07T01:49:52Z,183,12,66,
2023-04-07T01:54:54Z,184,12,66,
2023-04-07T01:59:48Z,185,12,66,
2023-04-07T02:04:48Z,186,12,66,
2023-04-07T02:09:47Z,187,12,66,
2023-04-07T02:14:46Z,188,12,66,
2023-04-07T02:19:46Z,189,12,67,
2023-04-07T02:24:45Z,190,12,66,
2023-04-07T02:29:44Z,191,12,66,
2023-04-07T02:34:43Z,192,12,66,
2023-04-07T02:39:43Z,193,12,66,
2023-04-07T02:44:42Z,194,12,66,
2023-04-07T02:49:41Z,195,12,66,
2023-04-07T02:54:40Z,196,12,66,
2023-04-07T02:59:42Z,197,12,66,
2023-04-07T03:04:39Z,198,12,66,
2023-04-07T03:09:38Z,199,12,66,
2023-04-07T03:14:38Z,200,12,66,
2023-04-07T03:19:37Z,201,12,66,
2023-04-07T03:24:36Z,202,12,66,
2023-04-07T03:29:35Z,203,12,66,
2023-04-07T03:34:35Z,204,12,66,
2023-04-07T03:39:34Z,205,12,66,
2023-04-07T03:44:37Z,206,12,66,
2023-04-07T03:49:32Z,207,12,66,
2023-04-07T03:54:35Z,208,12,66,
2023-04-07T03:59:31Z,209,12,66,
2023-04-07T04:04:30Z,210,12,66,
2023-04-07T04:09:30Z,211,12,66,
2023-04-07T04:14:29Z,212,12,66,
2023-04-07T04:19:28Z,213,12,66,
2023-04-07T04:24:27Z,214,12,66,
2023-04-07T04:29:27Z,215,12,66,
2023-04-07T04:34:26Z,216,12,66,
2023-04-07T04:39:29Z,217,12,66,
2023-04-07T04:44:24Z,218,12,66,
2023-04-07T04:49:26Z,219,12,66,
2023-04-07T04:54:23Z,220,12,66,
2023-04-07T04:59:25Z,221,12,66,
2023-04-07T05:09:20Z,222,12,66,
2023-04-07T05:14:20Z,223,12,66,
2023-04-07T05:19:19Z,224,12,66,
2023-04-07T05:24:18Z,225,12,66,
2023-04-07T05:29:17Z,226,12,66,
2023-04-07T05:34:17Z,227,12,66,
2023-04-07T05:39:16Z,228,12,66,
2023-04-07T05:49:14Z,229,12,66,
2023-04-07T05:54:14Z,230,12,66,
2023-04-07T05:59:13Z,231,12,66,
2023-04-07T06:09:11Z,232,12,66,
2023-04-07T06:14:13Z,233,12,66,
2023-04-07T06:19:10Z,234,12,66,
2023-04-07T06:24:09Z,235,12,66,
2023-04-07T06:29:08Z,236,11,66,
2023-04-07T06:34:08Z,237,11,66,
2023-04-07T06:44:07Z,238,11,66,
2023-04-07T06:54:05Z,239,11,66,
2023-04-07T06:59:04Z,240,11,66,
2023-04-07T07:04:04Z,241,11,66,
2023-04-07T07:09:03Z,242,11,66,
2023-04-07T07:14:03Z,243,11,66,
2023-04-07T07:19:02Z,244,11,66,
2023-04-07T07:24:01Z,245,11,66,
2023-04-07T07:29:00Z,246,11,66,
2023-04-07T07:34:00Z,247,11,66,
2023-04-07T07:39:01Z,248,11,66,
2023-04-07T07:43:58Z,249,11,66,
2023-04-07T07:48:58Z,250,11,66,
2023-04-07T07:53:57Z,251,11,66,
2023-04-07T07:58:56Z,252,12,66,
2023-04-07T08:03:56Z,253,12,66,
2023-04-07T08:08:55Z,254,12,66,
2023-04-07T08:13:55Z,255,12,65,
2023-04-07T08:18:53Z,256,12,65,
2023-04-07T08:23:53Z,257,12,65,
2023-04-07T08:28:52Z,258,12,65,
2023-04-07T08:33:51Z,259,12,65,
2023-04-07T08:38:51Z,260,12,65,
2023-04-07T08:43:50Z,261,12,65,
2023-04-07T08:48:50Z,262,12,65,
2023-04-07T08:53:49Z,263,12,65,
2023-04-07T08:58:48Z,264,12,64,
2023-04-07T09:03:48Z,265,12,64,
2023-04-07T09:08:47Z,266,12,64,
2023-04-07T09:13:46Z,267,13,64,
2023-04-07T09:18:46Z,268,13,64,
2023-04-07T09:23:45Z,269,13,64,
2023-04-07T09:28:44Z,270,13,64,
2023-04-07T09:33:44Z,271,13,63,
2023-04-07T09:38:43Z,272,13,63,
2023-04-07T09:43:42Z,273,13,63,
2023-04-07T09:48:42Z,274,13,63,
2023-04-07T09:58:41Z,275,13,63,
2023-04-07T10:03:41Z,276,14,63,
2023-04-07T10:08:40Z,277,14,63,
2023-04-07T10:18:41Z,278,14,63,
2023-04-07T10:23:39Z,279,14,63,
2023-04-07T10:28:38Z,280,14,63,
2023-04-07T10:33:38Z,281,14,62,
2023-04-07T10:38:36Z,282,14,62,
2023-04-07T10:43:40Z,283,14,62,
2023-04-07T10:48:35Z,284,14,62,
2023-04-07T10:53:38Z,285,14,62,
2023-04-07T11:03:33Z,286,15,62,
2023-04-07T11:08:32Z,287,15,62,
2023-04-07T11:13:32Z,288,15,62,
2023-04-07T11:18:31Z,289,15,62,
2023-04-07T11:23:30Z,290,15,62,
2023-04-07T11:28:30Z,291,15,62,
2023-04-07T11:33:31Z,292,15,62,
2023-04-07T11:38:28Z,293,15,62,
2023-04-07T11:43:31Z,294,15,62,
2023-04-07T11:48:27Z,295,15,62,
2023-04-07T11:53:26Z,296,15,62,
2023-04-07T11:58:26Z,297,15,62,
2023-04-07T12:03:25Z,298,15,63,
2023-04-07T12:08:24Z,299,15,63,
2023-04-07T12:13:23Z,300,15,63,
2023-04-07T12:18:23Z,301,15,63,
2023-04-07T12:23:21Z,302,15,63,
2023-04-07T12:28:21Z,303,15,63,
2023-04-07T12:33:20Z,304,15,63,
2023-04-07T12:38:19Z,305,15,63,
2023-04-07T12:43:18Z,306,15,63,
2023-04-07T12:48:18Z,307,15,63,
2023-04-07T12:53:17Z,308,15,63,
2023-04-07T13:03:16Z,309,15,63,
2023-04-07T13:08:15Z,310,15,63,
2023-04-07T13:13:15Z,311,15,64,
2023-04-07T13:18:14Z,312,15,64,
2023-04-07T13:23:15Z,313,15,64,
