timestamp,temperature,rh,original-timestamp
2023-01-20T02:54:00Z,7,56,20/01/2023 02:54
2023-01-20T02:59:00Z,7,56,20/01/2023 02:59
2023-01-20T03:04:00Z,7,56,20/01/2023 03:04
2023-01-20T03:09:00Z,7,56,20/01/2023 03:09
2023-01-20T03:14:00Z,7,56,20/01/2023 03:14
2023-01-20T03:19:00Z,7,56,20/01/2023 03:19
2023-01-20T03:24:00Z,7,56,20/01/2023 03:24
2023-01-20T03:29:00Z,7,56,20/01/2023 03:29
2023-01-20T03:34:00Z,7,56,20/01/2023 03:34
2023-01-20T03:39:00Z,7,56,20/01/2023 03:39
2023-01-20T03:44:00Z,7,56,20/01/2023 03:44
2023-01-20T03:49:00Z,7,56,20/01/2023 03:49
2023-01-20T03:54:00Z,7,56,20/01/2023 03:54
2023-01-20T03:59:00Z,7,56,20/01/2023 03:59
2023-01-20T04:04:00Z,7,56,20/01/2023 04:04
2023-01-20T04:09:00Z,7,56,20/01/2023 04:09
2023-01-20T04:14:00Z,7,56,20/01/2023 04:14
2023-01-20T04:19:00Z,7,55,20/01/2023 04:19
2023-01-20T04:24:00Z,7,55,20/01/2023 04:24
2023-01-20T04:29:00Z,7,55,20/01/2023 04:29
2023-01-20T04:34:00Z,7,55,20/01/2023 04:34
2023-01-20T04:39:00Z,7,55,20/01/2023 04:39
2023-01-20T04:44:00Z,7,55,20/01/2023 04:44
2023-01-20T04:49:00Z,7,55,20/01/2023 04:49
2023-01-20T04:54:00Z,7,55,20/01/2023 04:54
2023-01-20T04:59:00Z,7,55,20/01/2023 04:59
2023-01-20T05:04:00Z,7,55,20/01/2023 05:04
2023-01-20T05:09:00Z,7,55,20/01/2023 05:09
2023-01-20T05:14:00Z,7,55,20/01/2023 05:14
2023-01-20T05:19:00Z,7,55,20/01/2023 05:19
2023-01-20T05:24:00Z,7,55,20/01/2023 05:24
2023-01-20T05:29:00Z,7,55,20/01/2023 05:29
2023-01-20T05:34:00Z,7,56,20/01/2023 05:34
2023-01-20T05:39:00Z,7,56,20/01/2023 05:39
2023-01-20T05:44:00Z,7,56,20/01/2023 05:44
2023-01-20T05:49:00Z,7,56,20/01/2023 05:49
2023-01-20T05:54:00Z,7,56,20/01/2023 05:54
2023-01-20T05:59:00Z,7,56,20/01/2023 05:59
2023-01-20T06:04:00Z,7,56,20/01/2023 06:04
2023-01-20T06:09:00Z,7,56,20/01/2023 06:09
2023-01-20T06:14:00Z,7,56,20/01/2023 06:14
2023-01-20T06:19:00Z,7,56,20/01/2023 06:19
2023-01-20T06:24:00Z,7,56,20/01/2023 06:24
2023-01-20T06:29:00Z,7,56,20/01/2023 06:29
2023-01-20T06:34:00Z,7,56,20/01/2023 06:34
2023-01-20T06:39:00Z,7,56,20/01/2023 06:39
2023-01-20T06:44:00Z,7,56,20/01/2023 06:44
2023-01-20T06:49:00Z,7,56,20/01/2023 06:49
2023-01-20T06:54:00Z,7,56,20/01/2023 06:54
2023-01-20T06:59:00Z,6,56,20/01/2023 06:59
2023-01-20T07:04:00Z,6,56,20/01/2023 07:04
2023-01-20T07:09:00Z,6,56,20/01/2023 07:09
2023-01-20T07:14:00Z,6,56,20/01/2023 07:14
2023-01-20T07:19:00Z,6,56,20/01/2023 07:19
2023-01-20T07:24:00Z,6,56,20/01/2023 07:24
2023-01-20T07:29:00Z,6,56,20/01/2023 07:29
2023-01-20T07:34:00Z,6,56,20/01/2023 07:34
2023-01-20T07:39:00Z,6,56,20/01/2023 07:39
2023-01-20T07:44:00Z,7,56,20/01/2023 07:44
2023-01-20T07:49:00Z,7,55,20/01/2023 07:49
2023-01-20T07:54:00Z,7,55,20/01/2023 07:54
2023-01-20T07:59:00Z,7,55,20/01/2023 07:59
2023-01-20T08:04:00Z,7,55,20/01/2023 08:04
2023-01-20T08:09:00Z,7,55,20/01/2023 08:09
2023-01-20T08:14:00Z,7,55,20/01/2023 08:14
2023-01-20T08:19:00Z,7,55,20/01/2023 08:19
2023-01-20T08:24:00Z,7,55,20/01/2023 08:24
2023-01-20T08:29:00Z,7,55,20/01/2023 08:29
2023-01-20T08:34:00Z,7,55,20/01/2023 08:34
2023-01-20T08:39:00Z,7,55,20/01/2023 08:39
2023-01-20T08:44:00Z,7,55,20/01/2023 08:44
2023-01-20T08:49:00Z,7,55,20/01/2023 08:49
2023-01-20T08:54:00Z,7,55,20/01/2023 08:54
2023-01-20T08:59:00Z,7,55,20/01/2023 08:59
2023-01-20T09:04:00Z,7,56,20/01/2023 09:04
2023-01-20T09:09:00Z,7,55,20/01/2023 09:09
2023-01-20T09:14:00Z,7,56,20/01/2023 09:14
2023-01-20T09:19:00Z,6,56,20/01/2023 09:19
2023-01-20T09:24:00Z,6,56,20/01/2023 09:24
2023-01-20T09:29:00Z,6,56,20/01/2023 09:29
2023-01-20T09:34:00Z,6,56,20/01/2023 09:34
2023-01-20T09:39:00Z,6,56,20/01/2023 09:39
2023-01-20T09:44:00Z,6,56,20/01/2023 09:44
2023-01-20T09:49:00Z,6,56,20/01/2023 09:49
2023-01-20T09:54:00Z,6,56,20/01/2023 09:54
2023-01-20T09:59:00Z,6,56,20/01/2023 09:59
2023-01-20T10:04:00Z,6,56,20/01/2023 10:04
2023-01-20T10:09:00Z,6,56,20/01/2023 10:09
2023-01-20T10:14:00Z,6,56,20/01/2023 10:14
2023-01-20T10:19:00Z,6,56,20/01/2023 10:19
2023-01-20T10:24:00Z,6,56,20/01/2023 10:24
2023-01-20T10:29:00Z,6,56,20/01/2023 10:29
2023-01-20T10:34:00Z,6,56,20/01/2023 10:34
2023-01-20T10:39:00Z,6,56,20/01/2023 10:39
2023-01-20T10:44:00Z,7,56,20/01/2023 10:44
2023-01-20T10:49:00Z,7,55,20/01/2023 10:49
2023-01-20T10:54:00Z,7,55,20/01/2023 10:54
2023-01-20T10:59:00Z,7,55,20/01/2023 10:59
2023-01-20T11:04:00Z,7,55,20/01/2023 11:04
2023-01-20T11:09:00Z,7,55,20/01/2023 11:09
2023-01-20T11:14:00Z,7,55,20/01/2023 11:14
2023-01-20T11:19:00Z,7,55,20/01/2023 11:19
2023-01-20T11:24:00Z,7,54,20/01/2023 11:24
2023-01-20T11:29:00Z,7,55,20/01/2023 11:29
2023-01-20T11:34:00Z,7,55,20/01/2023 11:34
2023-01-20T11:39:00Z,7,55,20/01/2023 11:39
2023-01-20T11:44:00Z,7,55,20/01/2023 11:44
2023-01-20T11:49:00Z,7,55,20/01/2023 11:49
2023-01-20T11:54:00Z,7,55,20/01/2023 11:54
2023-01-20T11:59:00Z,7,55,20/01/2023 11:59
2023-01-20T12:04:00Z,7,55,20/01/2023 12:04
2023-01-20T12:09:00Z,7,55,20/01/2023 12:09
2023-01-20T12:14:00Z,7,54,20/01/2023 12:14
2023-01-20T12:19:00Z,7,54,20/01/2023 12:19
2023-01-20T12:24:00Z,7,55,20/01/2023 12:24
2023-01-20T12:29:00Z,7,54,20/01/2023 12:29
2023-01-20T12:34:00Z,7,54,20/01/2023 12:34
2023-01-20T12:39:00Z,7,54,20/01/2023 12:39
2023-01-20T12:44:00Z,7,54,20/01/2023 12:44
2023-01-20T12:49:00Z,7,54,20/01/2023 12:49
2023-01-20T12:54:00Z,7,54,20/01/2023 12:54
2023-01-20T12:59:00Z,7,54,20/01/2023 12:59
2023-01-20T13:04:00Z,7,54,20/01/2023 13:04
2023-01-20T13:09:00Z,7,54,20/01/2023 13:09
2023-01-20T13:14:00Z,7,54,20/01/2023 13:14
2023-01-20T13:19:00Z,7,54,20/01/2023 13:19
2023-01-20T13:24:00Z,7,54,20/01/2023 13:24
2023-01-20T13:29:00Z,7,54,20/01/2023 13:29
2023-01-20T13:34:00Z,7,54,20/01/2023 13:34
2023-01-20T13:39:00Z,7,54,20/01/2023 13:39
2023-01-20T13:44:00Z,7,54,20/01/2023 13:44
2023-01-20T13:49:00Z,7,54,20/01/2023 13:49
2023-01-20T13:54:00Z,7,54,20/01/2023 13:54
2023-01-20T13:59:00Z,7,54,20/01/2023 13:59
2023-01-20T14:04:00Z,7,54,20/01/2023 14:04
2023-01-20T14:09:00Z,7,54,20/01/2023 14:09
2023-01-20T14:14:00Z,7,54,20/01/2023 14:14
2023-01-20T14:19:00Z,7,54,20/01/2023 14:19
2023-01-20T14:24:00Z,7,54,20/01/2023 14:24
2023-01-20T14:29:00Z,8,54,20/01/2023 14:29
2023-01-20T14:34:00Z,8,54,20/01/2023 14:34
2023-01-20T14:39:00Z,8,53,20/01/2023 14:39
2023-01-20T14:44:00Z,8,53,20/01/2023 14:44
2023-01-20T14:49:00Z,8,53,20/01/2023 14:49
2023-01-20T14:54:00Z,8,53,20/01/2023 14:54
2023-01-20T14:59:00Z,8,53,20/01/2023 14:59
2023-01-20T15:04:00Z,8,53,20/01/2023 15:04
2023-01-20T15:09:00Z,8,53,20/01/2023 15:09
2023-01-20T15:14:00Z,8,53,20/01/2023 15:14
2023-01-20T15:19:00Z,8,53,20/01/2023 15:19
2023-01-20T15:24:00Z,8,53,20/01/2023 15:24
2023-01-20T15:29:00Z,8,53,20/01/2023 15:29
2023-01-20T15:34:00Z,8,53,20/01/2023 15:34
2023-01-20T15:39:00Z,8,54,20/01/2023 15:39
2023-01-20T15:44:00Z,8,54,20/01/2023 15:44
2023-01-20T15:49:00Z,8,54,20/01/2023 15:49
2023-01-20T15:54:00Z,8,54,20/01/2023 15:54
2023-01-20T15:59:00Z,8,54,20/01/2023 15:59
2023-01-20T16:04:00Z,8,54,20/01/2023 16:04
2023-01-20T16:09:00Z,8,54,20/01/2023 16:09
2023-01-20T16:14:00Z,8,54,20/01/2023 16:14
2023-01-20T16:19:00Z,8,54,20/01/2023 16:19
2023-01-20T16:24:00Z,8,54,20/01/2023 16:24
2023-01-20T16:29:00Z,8,54,20/01/2023 16:29
2023-01-20T16:34:00Z,8,54,20/01/2023 16:34
2023-01-20T16:39:00Z,8,54,20/01/2023 16:39
2023-01-20T16:44:00Z,7,54,20/01/2023 16:44
2023-01-20T16:49:00Z,7,54,20/01/2023 16:49
2023-01-20T16:54:00Z,7,54,20/01/2023 16:54
2023-01-20T16:59:00Z,7,54,20/01/2023 16:59
2023-01-20T17:04:00Z,7,54,20/01/2023 17:04
2023-01-20T17:09:00Z,7,54,20/01/2023 17:09
2023-01-20T17:14:00Z,7,54,20/01/2023 17:14
2023-01-20T17:19:00Z,7,54,20/01/2023 17:19
2023-01-20T17:24:00Z,7,55,20/01/2023 17:24
2023-01-20T17:29:00Z,7,55,20/01/2023 17:29
2023-01-20T17:34:00Z,7,55,20/01/2023 17:34
2023-01-20T17:39:00Z,7,55,20/01/2023 17:39
2023-01-20T17:44:00Z,7,55,20/01/2023 17:44
2023-01-20T17:49:00Z,7,54,20/01/2023 17:49
2023-01-20T17:54:00Z,7,54,20/01/2023 17:54
2023-01-20T17:59:00Z,7,54,20/01/2023 17:59
2023-01-20T18:04:00Z,7,54,20/01/2023 18:04
2023-01-20T18:09:00Z,7,54,20/01/2023 18:09
2023-01-20T18:14:00Z,7,54,20/01/2023 18:14
2023-01-20T18:19:00Z,8,54,20/01/2023 18:19
2023-01-20T18:24:00Z,8,54,20/01/2023 18:24
2023-01-20T18:29:00Z,8,54,20/01/2023 18:29
2023-01-20T18:34:00Z,8,54,20/01/2023 18:34
2023-01-20T18:39:00Z,8,54,20/01/2023 18:39
2023-01-20T18:44:00Z,8,54,20/01/2023 18:44
2023-01-20T18:49:00Z,7,54,20/01/2023 18:49
2023-01-20T18:54:00Z,7,54,20/01/2023 18:54
2023-01-20T18:59:00Z,8,54,20/01/2023 18:59
2023-01-20T19:04:00Z,7,54,20/01/2023 19:04
2023-01-20T19:09:00Z,7,54,20/01/2023 19:09
2023-01-20T19:14:00Z,7,54,20/01/2023 19:14
2023-01-20T19:19:00Z,7,54,20/01/2023 19:19
2023-01-20T19:24:00Z,7,54,20/01/2023 19:24
2023-01-20T19:29:00Z,7,54,20/01/2023 19:29
2023-01-20T19:34:00Z,7,54,20/01/2023 19:34
2023-01-20T19:39:00Z,7,54,20/01/2023 19:39
2023-01-20T19:44:00Z,7,54,20/01/2023 19:44
2023-01-20T19:49:00Z,7,54,20/01/2023 19:49
2023-01-20T19:54:00Z,7,54,20/01/2023 19:54
2023-01-20T19:59:00Z,7,55,20/01/2023 19:59
2023-01-20T20:04:00Z,7,55,20/01/2023 20:04
2023-01-20T20:09:00Z,7,55,20/01/2023 20:09
2023-01-20T20:14:00Z,7,55,20/01/2023 20:14
2023-01-20T20:19:00Z,7,55,20/01/2023 20:19
2023-01-20T20:24:00Z,7,55,20/01/2023 20:24
2023-01-20T20:29:00Z,7,55,20/01/2023 20:29
2023-01-20T20:34:00Z,7,55,20/01/2023 20:34
2023-01-20T20:39:00Z,7,55,20/01/2023 20:39
2023-01-20T20:44:00Z,7,55,20/01/2023 20:44
2023-01-20T20:49:00Z,7,55,20/01/2023 20:49
2023-01-20T20:54:00Z,7,55,20/01/2023 20:54
2023-01-20T20:59:00Z,7,55,20/01/2023 20:59
2023-01-20T21:04:00Z,7,55,20/01/2023 21:04
2023-01-20T21:09:00Z,7,55,20/01/2023 21:09
2023-01-20T21:14:00Z,7,55,20/01/2023 21:14
2023-01-20T21:19:00Z,7,55,20/01/2023 21:19
2023-01-20T21:24:00Z,7,55,20/01/2023 21:24
2023-01-20T21:29:00Z,7,54,20/01/2023 21:29
2023-01-20T21:34:00Z,7,54,20/01/2023 21:34
2023-01-20T21:39:00Z,7,54,20/01/2023 21:39
2023-01-20T21:44:00Z,7,54,20/01/2023 21:44
2023-01-20T21:49:00Z,7,54,20/01/2023 21:49
2023-01-20T21:54:00Z,7,54,20/01/2023 21:54
2023-01-20T21:59:00Z,7,54,20/01/2023 21:59
2023-01-20T22:04:00Z,7,54,20/01/2023 22:04
2023-01-20T22:09:00Z,7,54,20/01/2023 22:09
2023-01-20T22:14:00Z,7,54,20/01/2023 22:14
2023-01-20T22:19:00Z,7,54,20/01/2023 22:19
2023-01-20T22:24:00Z,7,54,20/01/2023 22:24
2023-01-20T22:29:00Z,7,55,20/01/2023 22:29
2023-01-20T22:34:00Z,7,55,20/01/2023 22:34
2023-01-20T22:39:00Z,7,55,20/01/2023 22:39
2023-01-20T22:44:00Z,7,55,20/01/2023 22:44
2023-01-20T22:49:00Z,7,55,20/01/2023 22:49
2023-01-20T22:54:00Z,7,55,20/01/2023 22:54
2023-01-20T22:59:00Z,7,55,20/01/2023 22:59
2023-01-20T23:04:00Z,7,55,20/01/2023 23:04
2023-01-20T23:09:00Z,7,55,20/01/2023 23:09
2023-01-20T23:14:00Z,7,55,20/01/2023 23:14
2023-01-20T23:19:00Z,7,55,20/01/2023 23:19
2023-01-20T23:24:00Z,7,55,20/01/2023 23:24
2023-01-20T23:29:00Z,7,55,20/01/2023 23:29
2023-01-20T23:34:00Z,7,55,20/01/2023 23:34
2023-01-20T23:39:00Z,7,55,20/01/2023 23:39
2023-01-20T23:44:00Z,7,55,20/01/2023 23:44
2023-01-20T23:49:00Z,7,55,20/01/2023 23:49
2023-01-20T23:54:00Z,7,55,20/01/2023 23:54
2023-01-20T23:59:00Z,7,55,20/01/2023 23:59
2023-01-21T00:04:00Z,7,55,21/01/2023 00:04
2023-01-21T00:09:00Z,7,55,21/01/2023 00:09
2023-01-21T00:14:00Z,7,55,21/01/2023 00:14
2023-01-21T00:19:00Z,7,55,21/01/2023 00:19
2023-01-21T00:24:00Z,7,55,21/01/2023 00:24
2023-01-21T00:29:00Z,7,55,21/01/2023 00:29
2023-01-21T00:34:00Z,7,55,21/01/2023 00:34
2023-01-21T00:39:00Z,7,55,21/01/2023 00:39
2023-01-21T00:44:00Z,7,55,21/01/2023 00:44
2023-01-21T00:49:00Z,7,55,21/01/2023 00:49
2023-01-21T00:54:00Z,7,55,21/01/2023 00:54
2023-01-21T00:59:00Z,7,54,21/01/2023 00:59
2023-01-21T01:04:00Z,7,54,21/01/2023 01:04
2023-01-21T01:09:00Z,7,54,21/01/2023 01:09
2023-01-21T01:14:00Z,7,54,21/01/2023 01:14
2023-01-21T01:19:00Z,7,54,21/01/2023 01:19
2023-01-21T01:24:00Z,7,55,21/01/2023 01:24
2023-01-21T01:29:00Z,7,54,21/01/2023 01:29
2023-01-21T01:34:00Z,7,55,21/01/2023 01:34
2023-01-21T01:39:00Z,7,55,21/01/2023 01:39
2023-01-21T01:44:00Z,7,55,21/01/2023 01:44
2023-01-21T01:49:00Z,7,55,21/01/2023 01:49
2023-01-21T01:54:00Z,7,55,21/01/2023 01:54
2023-01-21T01:59:00Z,7,55,21/01/2023 01:59
2023-01-21T02:04:00Z,7,55,21/01/2023 02:04
2023-01-21T02:09:00Z,7,55,21/01/2023 02:09
2023-01-21T02:14:00Z,7,55,21/01/2023 02:14
2023-01-21T02:19:00Z,7,55,21/01/2023 02:19
2023-01-21T02:24:00Z,7,55,21/01/2023 02:24
2023-01-21T02:29:00Z,7,55,21/01/2023 02:29
2023-01-21T02:34:00Z,7,55,21/01/2023 02:34
2023-01-21T02:39:00Z,7,55,21/01/2023 02:39
2023-01-21T02:44:00Z,7,55,21/01/2023 02:44
2023-01-21T02:49:00Z,6,55,21/01/2023 02:49
2023-01-21T02:54:00Z,6,55,21/01/2023 02:54
2023-01-21T02:59:00Z,6,55,21/01/2023 02:59
2023-01-21T03:04:00Z,6,55,21/01/2023 03:04
2023-01-21T03:09:00Z,6,55,21/01/2023 03:09
2023-01-21T03:14:00Z,6,55,21/01/2023 03:14
2023-01-21T03:19:00Z,6,55,21/01/2023 03:19
2023-01-21T03:24:00Z,6,55,21/01/2023 03:24
2023-01-21T03:29:00Z,6,55,21/01/2023 03:29
2023-01-21T03:34:00Z,6,56,21/01/2023 03:34
2023-01-21T03:39:00Z,6,55,21/01/2023 03:39
2023-01-21T03:44:00Z,6,55,21/01/2023 03:44
2023-01-21T03:49:00Z,6,56,21/01/2023 03:49
2023-01-21T03:54:00Z,6,55,21/01/2023 03:54
2023-01-21T03:59:00Z,6,55,21/01/2023 03:59
2023-01-21T04:04:00Z,6,55,21/01/2023 04:04
2023-01-21T04:09:00Z,6,55,21/01/2023 04:09
2023-01-21T04:14:00Z,7,55,21/01/2023 04:14
2023-01-21T04:19:00Z,7,55,21/01/2023 04:19
2023-01-21T04:24:00Z,7,55,21/01/2023 04:24
2023-01-21T04:29:00Z,7,54,21/01/2023 04:29
2023-01-21T04:34:00Z,7,55,21/01/2023 04:34
2023-01-21T04:39:00Z,7,55,21/01/2023 04:39
2023-01-21T04:44:00Z,7,55,21/01/2023 04:44
2023-01-21T04:49:00Z,7,55,21/01/2023 04:49
2023-01-21T04:54:00Z,7,55,21/01/2023 04:54
2023-01-21T04:59:00Z,7,55,21/01/2023 04:59
2023-01-21T05:04:00Z,7,55,21/01/2023 05:04
2023-01-21T05:09:00Z,7,55,21/01/2023 05:09
2023-01-21T05:14:00Z,6,55,21/01/2023 05:14
2023-01-21T05:19:00Z,6,55,21/01/2023 05:19
2023-01-21T05:24:00Z,6,55,21/01/2023 05:24
2023-01-21T05:29:00Z,6,55,21/01/2023 05:29
2023-01-21T05:34:00Z,6,55,21/01/2023 05:34
2023-01-21T05:39:00Z,6,55,21/01/2023 05:39
2023-01-21T05:44:00Z,6,55,21/01/2023 05:44
2023-01-21T05:49:00Z,6,55,21/01/2023 05:49
2023-01-21T05:54:00Z,6,55,21/01/2023 05:54
2023-01-21T05:59:00Z,6,55,21/01/2023 05:59
2023-01-21T06:04:00Z,6,55,21/01/2023 06:04
2023-01-21T06:09:00Z,6,56,21/01/2023 06:09
2023-01-21T06:14:00Z,6,55,21/01/2023 06:14
2023-01-21T06:19:00Z,6,55,21/01/2023 06:19
2023-01-21T06:24:00Z,6,56,21/01/2023 06:24
2023-01-21T06:29:00Z,6,56,21/01/2023 06:29
2023-01-21T06:34:00Z,6,56,21/01/2023 06:34
2023-01-21T06:39:00Z,6,56,21/01/2023 06:39
2023-01-21T06:44:00Z,6,56,21/01/2023 06:44
2023-01-21T06:49:00Z,6,56,21/01/2023 06:49
2023-01-21T06:54:00Z,6,56,21/01/2023 06:54
2023-01-21T06:59:00Z,6,56,21/01/2023 06:59
2023-01-21T07:04:00Z,6,56,21/01/2023 07:04
2023-01-21T07:09:00Z,6,56,21/01/2023 07:09
2023-01-21T07:14:00Z,6,56,21/01/2023 07:14
2023-01-21T07:19:00Z,6,55,21/01/2023 07:19
2023-01-21T07:24:00Z,6,55,21/01/2023 07:24
2023-01-21T07:29:00Z,6,55,21/01/2023 07:29
2023-01-21T07:34:00Z,6,55,21/01/2023 07:34
2023-01-21T07:39:00Z,6,55,21/01/2023 07:39
2023-01-21T07:44:00Z,7,55,21/01/2023 07:44
2023-01-21T07:49:00Z,7,55,21/01/2023 07:49
2023-01-21T07:54:00Z,7,55,21/01/2023 07:54
2023-01-21T07:59:00Z,7,55,21/01/2023 07:59
2023-01-21T08:04:00Z,7,55,21/01/2023 08:04
2023-01-21T08:09:00Z,7,55,21/01/2023 08:09
2023-01-21T08:14:00Z,7,55,21/01/2023 08:14
2023-01-21T08:19:00Z,7,55,21/01/2023 08:19
2023-01-21T08:24:00Z,7,55,21/01/2023 08:24
2023-01-21T08:29:00Z,6,55,21/01/2023 08:29
2023-01-21T08:34:00Z,6,55,21/01/2023 08:34
2023-01-21T08:39:00Z,6,55,21/01/2023 08:39
2023-01-21T08:44:00Z,6,55,21/01/2023 08:44
2023-01-21T08:49:00Z,6,55,21/01/2023 08:49
2023-01-21T08:54:00Z,6,55,21/01/2023 08:54
2023-01-21T08:59:00Z,6,56,21/01/2023 08:59
2023-01-21T09:04:00Z,6,56,21/01/2023 09:04
2023-01-21T09:09:00Z,6,56,21/01/2023 09:09
2023-01-21T09:14:00Z,6,56,21/01/2023 09:14
2023-01-21T09:19:00Z,6,56,21/01/2023 09:19
2023-01-21T09:24:00Z,6,56,21/01/2023 09:24
2023-01-21T09:29:00Z,6,56,21/01/2023 09:29
2023-01-21T09:34:00Z,6,56,21/01/2023 09:34
2023-01-21T09:39:00Z,6,56,21/01/2023 09:39
2023-01-21T09:44:00Z,6,56,21/01/2023 09:44
2023-01-21T09:49:00Z,6,56,21/01/2023 09:49
2023-01-21T09:54:00Z,6,56,21/01/2023 09:54
2023-01-21T09:59:00Z,6,56,21/01/2023 09:59
2023-01-21T10:04:00Z,6,56,21/01/2023 10:04
2023-01-21T10:09:00Z,6,56,21/01/2023 10:09
2023-01-21T10:14:00Z,6,56,21/01/2023 10:14
2023-01-21T10:19:00Z,6,56,21/01/2023 10:19
2023-01-21T10:24:00Z,6,56,21/01/2023 10:24
2023-01-21T10:29:00Z,6,56,21/01/2023 10:29
2023-01-21T10:34:00Z,6,56,21/01/2023 10:34
2023-01-21T10:39:00Z,6,56,21/01/2023 10:39
2023-01-21T10:44:00Z,6,55,21/01/2023 10:44
2023-01-21T10:49:00Z,7,55,21/01/2023 10:49
2023-01-21T10:54:00Z,7,55,21/01/2023 10:54
2023-01-21T10:59:00Z,7,55,21/01/2023 10:59
2023-01-21T11:04:00Z,7,55,21/01/2023 11:04
2023-01-21T11:09:00Z,7,55,21/01/2023 11:09
2023-01-21T11:14:00Z,7,55,21/01/2023 11:14
2023-01-21T11:19:00Z,7,55,21/01/2023 11:19
2023-01-21T11:24:00Z,7,55,21/01/2023 11:24
2023-01-21T11:29:00Z,7,55,21/01/2023 11:29
2023-01-21T11:34:00Z,7,55,21/01/2023 11:34
2023-01-21T11:39:00Z,7,55,21/01/2023 11:39
2023-01-21T11:44:00Z,7,55,21/01/2023 11:44
2023-01-21T11:49:00Z,7,55,21/01/2023 11:49
2023-01-21T11:54:00Z,7,55,21/01/2023 11:54
2023-01-21T11:59:00Z,7,55,21/01/2023 11:59
2023-01-21T12:04:00Z,7,55,21/01/2023 12:04
2023-01-21T12:09:00Z,7,55,21/01/2023 12:09
2023-01-21T12:14:00Z,7,55,21/01/2023 12:14
2023-01-21T12:19:00Z,7,55,21/01/2023 12:19
2023-01-21T12:24:00Z,7,55,21/01/2023 12:24
2023-01-21T12:29:00Z,7,55,21/01/2023 12:29
2023-01-21T12:34:00Z,7,55,21/01/2023 12:34
2023-01-21T12:39:00Z,7,55,21/01/2023 12:39
2023-01-21T12:44:00Z,7,55,21/01/2023 12:44
2023-01-21T12:49:00Z,7,55,21/01/2023 12:49
2023-01-21T12:54:00Z,7,55,21/01/2023 12:54
2023-01-21T12:59:00Z,7,55,21/01/2023 12:59
2023-01-21T13:04:00Z,7,55,21/01/2023 13:04
2023-01-21T13:09:00Z,7,55,21/01/2023 13:09
2023-01-21T13:14:00Z,7,55,21/01/2023 13:14
2023-01-21T13:19:00Z,7,55,21/01/2023 13:19
2023-01-21T13:24:00Z,7,55,21/01/2023 13:24
2023-01-21T13:29:00Z,7,55,21/01/2023 13:29
2023-01-21T13:34:00Z,7,55,21/01/2023 13:34
2023-01-21T13:39:00Z,7,55,21/01/2023 13:39
2023-01-21T13:44:00Z,7,55,21/01/2023 13:44
2023-01-21T13:49:00Z,7,55,21/01/2023 13:49
2023-01-21T13:54:00Z,7,55,21/01/2023 13:54
2023-01-21T13:59:00Z,7,55,21/01/2023 13:59
2023-01-21T14:04:00Z,7,55,21/01/2023 14:04
2023-01-21T14:09:00Z,7,55,21/01/2023 14:09
2023-01-21T14:14:00Z,7,55,21/01/2023 14:14
2023-01-21T14:19:00Z,7,55,21/01/2023 14:19
2023-01-21T14:24:00Z,7,55,21/01/2023 14:24
2023-01-21T14:29:00Z,7,55,21/01/2023 14:29
2023-01-21T14:34:00Z,7,55,21/01/2023 14:34
2023-01-21T14:39:00Z,7,54,21/01/2023 14:39
2023-01-21T14:44:00Z,7,54,21/01/2023 14:44
2023-01-21T14:49:00Z,7,54,21/01/2023 14:49
2023-01-21T14:54:00Z,7,54,21/01/2023 14:54
2023-01-21T14:59:00Z,7,54,21/01/2023 14:59
2023-01-21T15:04:00Z,7,54,21/01/2023 15:04
2023-01-21T15:09:00Z,7,54,21/01/2023 15:09
2023-01-21T15:14:00Z,7,54,21/01/2023 15:14
2023-01-21T15:19:00Z,7,54,21/01/2023 15:19
2023-01-21T15:24:00Z,7,54,21/01/2023 15:24
2023-01-21T15:29:00Z,7,54,21/01/2023 15:29
2023-01-21T15:34:00Z,7,54,21/01/2023 15:34
2023-01-21T15:39:00Z,7,54,21/01/2023 15:39
2023-01-21T15:44:00Z,7,54,21/01/2023 15:44
2023-01-21T15:49:00Z,7,54,21/01/2023 15:49
2023-01-21T15:54:00Z,7,54,21/01/2023 15:54
2023-01-21T15:59:00Z,7,54,21/01/2023 15:59
2023-01-21T16:04:00Z,7,54,21/01/2023 16:04
2023-01-21T16:09:00Z,7,54,21/01/2023 16:09
2023-01-21T16:14:00Z,7,55,21/01/2023 16:14
2023-01-21T16:19:00Z,7,55,21/01/2023 16:19
2023-01-21T16:24:00Z,7,55,21/01/2023 16:24
2023-01-21T16:29:00Z,7,55,21/01/2023 16:29
2023-01-21T16:34:00Z,7,55,21/01/2023 16:34
2023-01-21T16:39:00Z,7,55,21/01/2023 16:39
2023-01-21T16:44:00Z,7,55,21/01/2023 16:44
2023-01-21T16:49:00Z,7,55,21/01/2023 16:49
2023-01-21T16:54:00Z,7,55,21/01/2023 16:54
2023-01-21T16:59:00Z,7,55,21/01/2023 16:59
2023-01-21T17:04:00Z,7,55,21/01/2023 17:04
2023-01-21T17:09:00Z,7,55,21/01/2023 17:09
2023-01-21T17:14:00Z,7,55,21/01/2023 17:14
2023-01-21T17:19:00Z,7,55,21/01/2023 17:19
2023-01-21T17:24:00Z,7,55,21/01/2023 17:24
2023-01-21T17:29:00Z,7,55,21/01/2023 17:29
2023-01-21T17:34:00Z,7,55,21/01/2023 17:34
2023-01-21T17:39:00Z,7,55,21/01/2023 17:39
